File Name,Index Type,Threads,Blocks,I/O Time (s),Build Time (s),CPU Time (s),Elapsed Time (s)
index_build_rtree_threads_4_blocks_10_0.log,rtree,4,10,57.16123730000002,61.0656,3.904362699999986,61.596
index_build_rtree_threads_4_blocks_10_1.log,rtree,4,10,57.490385799999885,61.4244,3.9340142000001137,61.9429
index_build_rtree_threads_4_blocks_10_2.log,rtree,4,10,57.24963830000002,61.1762,3.9265616999999793,61.7079
index_build_rtree_threads_4_blocks_10_3.log,rtree,4,10,57.18344860000002,61.1211,3.9376513999999787,61.654
index_build_rtree_threads_4_blocks_10_4.log,rtree,4,10,57.09103349999994,60.9939,3.9028665000000586,61.5244
index_build_rtree_threads_4_blocks_100_0.log,rtree,4,100,8.0276215,9.37924,1.351618499999999,9.89405
index_build_rtree_threads_4_blocks_100_1.log,rtree,4,100,8.088895200000003,9.30993,1.2210347999999964,9.83903
index_build_rtree_threads_4_blocks_100_2.log,rtree,4,100,7.507763799999999,8.71347,1.2057061999999998,9.24218
index_build_rtree_threads_4_blocks_100_3.log,rtree,4,100,7.495493399999992,8.44592,0.9504266000000072,8.97732
index_build_rtree_threads_4_blocks_100_4.log,rtree,4,100,8.049442400000006,9.34057,1.291127599999994,9.85527
